id,year,month,day,dep_time,sched_dep_time,arr_time,sched_arr_time,flight,origin,dest,air_time,distance,hour,minute,name,flight_cost
46448,2013,10,21,2009,1919,2325,2234,71,JFK,SLC,276,1990,19,19,JetBlue Airways,1424
46449,2013,10,21,2010,2012,2152,2150,4106,EWR,GSO,76,445,20,12,ExpressJet Airlines Inc.,8126
46450,2013,10,21,2010,2015,2124,2125,418,JFK,BOS,37,187,20,15,JetBlue Airways,5752
46451,2013,10,21,2014,2017,2322,2320,771,JFK,LAX,330,2475,20,17,United Air Lines Inc.,3325
46452,2013,10,21,2015,2000,2310,2252,1545,EWR,IAH,207,1400,20,0,United Air Lines Inc.,8478
46453,2013,10,21,2015,2000,2126,2120,2195,LGA,DCA,39,214,20,0,US Airways Inc.,6359
46454,2013,10,21,2015,1935,2318,2229,225,JFK,TPA,159,1005,19,35,JetBlue Airways,1741
46455,2013,10,21,2017,2022,2154,2200,1464,EWR,CLE,68,404,20,22,United Air Lines Inc.,3054
46456,2013,10,21,2017,2022,2204,2155,105,JFK,ORD,126,740,20,22,JetBlue Airways,5864
46457,2013,10,21,2018,2025,2124,2140,2314,JFK,BOS,35,187,20,25,American Airlines Inc.,2806
46458,2013,10,21,2018,2025,2250,2242,4085,EWR,OMA,183,1134,20,25,ExpressJet Airlines Inc.,1371
46459,2013,10,21,2019,2022,2235,2246,135,JFK,PHX,289,2153,20,22,JetBlue Airways,9761
46460,2013,10,21,2021,2018,2139,2144,3885,JFK,BWI,39,184,20,18,Endeavor Air Inc.,2705
46461,2013,10,21,2023,2030,2146,2205,382,LGA,MDW,117,725,20,30,Southwest Airlines Co.,8618
46462,2013,10,21,2025,2028,2333,2340,1680,EWR,MIA,156,1085,20,28,United Air Lines Inc.,2112
46463,2013,10,21,2026,2029,2354,2337,1039,EWR,AUS,230,1504,20,29,United Air Lines Inc.,5452
46464,2013,10,21,2026,2025,2223,2228,4348,EWR,MSP,154,1008,20,25,ExpressJet Airlines Inc.,1199
46465,2013,10,21,2029,2030,2235,2251,5209,LGA,CHS,99,641,20,30,ExpressJet Airlines Inc.,6390
46466,2013,10,21,2029,2025,2328,2342,2065,JFK,FLL,153,1069,20,25,Delta Air Lines Inc.,2200
46467,2013,10,21,2033,2035,2338,2340,374,EWR,FLL,156,1065,20,35,United Air Lines Inc.,4966
46468,2013,10,21,2033,2045,2145,2153,2680,EWR,BOS,45,200,20,45,JetBlue Airways,2724
46469,2013,10,21,2035,2030,2207,2205,2520,EWR,MDW,118,711,20,30,Southwest Airlines Co.,8467
46470,2013,10,21,2040,2040,2317,2248,4536,EWR,CVG,122,569,20,40,ExpressJet Airlines Inc.,2880
46471,2013,10,21,2040,2040,2252,2258,4033,LGA,TYS,104,647,20,40,Endeavor Air Inc.,5712
46472,2013,10,21,2042,2030,2209,2201,354,LGA,CAK,66,397,20,30,AirTran Airways Corporation,6122
46473,2013,10,21,2043,2016,2151,2128,4312,EWR,DCA,45,199,20,16,ExpressJet Airlines Inc.,9784
46474,2013,10,21,2045,2100,2140,2211,2164,LGA,BOS,39,184,21,0,US Airways Inc.,4032
46475,2013,10,21,2045,2045,2329,2359,443,JFK,SEA,310,2422,20,45,Delta Air Lines Inc.,6536
46476,2013,10,21,2046,2001,2341,2249,1083,JFK,MCO,141,944,20,1,JetBlue Airways,1205
46477,2013,10,21,2047,2059,2257,2255,4368,EWR,DAY,88,533,20,59,ExpressJet Airlines Inc.,8674
46478,2013,10,21,2047,2056,2337,2316,4397,EWR,MSY,198,1167,20,56,ExpressJet Airlines Inc.,1412
46479,2013,10,21,2047,2057,2204,2236,5048,LGA,RIC,56,292,20,57,ExpressJet Airlines Inc.,4864
46480,2013,10,21,2047,2045,2211,2225,371,LGA,ORD,122,733,20,45,American Airlines Inc.,7298
46481,2013,10,21,2047,2054,24,2358,1295,JFK,AUS,238,1521,20,54,JetBlue Airways,3207
46482,2013,10,21,2048,2100,2338,2344,499,LGA,MCO,141,950,21,0,JetBlue Airways,4492
46483,2013,10,21,2049,2019,2325,2240,4333,EWR,TUL,189,1215,20,19,ExpressJet Airlines Inc.,7397
46484,2013,10,21,2049,2035,2200,2204,3395,JFK,DCA,54,213,20,35,Endeavor Air Inc.,9818
46485,2013,10,21,2050,2100,2216,2235,3317,LGA,RDU,67,431,21,0,Envoy Air,9701
46486,2013,10,21,2050,2100,2211,2215,2197,LGA,DCA,41,214,21,0,US Airways Inc.,2882
46487,2013,10,21,2050,2050,2201,2212,985,JFK,BOS,37,187,20,50,Delta Air Lines Inc.,4443
46488,2013,10,21,2050,2025,3,2350,915,JFK,SFO,343,2586,20,25,JetBlue Airways,9911
46489,2013,10,21,2051,2055,2331,2359,1205,JFK,PDX,322,2454,20,55,JetBlue Airways,8182
46490,2013,10,21,2053,2054,9,2359,523,JFK,LAX,331,2475,20,54,JetBlue Airways,2487
46491,2013,10,21,2054,2100,2230,2221,5815,EWR,RIC,56,277,21,0,ExpressJet Airlines Inc.,3631
46492,2013,10,21,2055,2059,2207,2211,1066,EWR,BOS,40,200,20,59,United Air Lines Inc.,1955
46493,2013,10,21,2055,2100,24,20,427,JFK,LAX,337,2475,21,0,Delta Air Lines Inc.,7679
46494,2013,10,21,2055,2110,2235,2306,4885,LGA,ILM,78,500,21,10,ExpressJet Airlines Inc.,8295
46495,2013,10,21,2056,2059,3,2358,1416,EWR,MCO,151,937,20,59,United Air Lines Inc.,8325
46496,2013,10,21,2056,2100,2319,2326,1247,LGA,ATL,116,762,21,0,Delta Air Lines Inc.,3310
46497,2013,10,21,2056,2100,2244,2243,4672,EWR,STL,140,872,21,0,ExpressJet Airlines Inc.,9161
46498,2013,10,21,2058,2100,2300,2245,3384,LGA,CLT,91,544,21,0,Envoy Air,3439
46499,2013,10,21,2058,2110,2300,2255,3603,LGA,DTW,86,502,21,10,Envoy Air,8376
46500,2013,10,21,2101,2106,18,2354,475,EWR,IAH,225,1400,21,6,United Air Lines Inc.,8578
46501,2013,10,21,2103,2059,41,58,347,JFK,SJU,196,1598,20,59,Delta Air Lines Inc.,8300
46502,2013,10,21,2103,2110,2356,2341,5811,EWR,JAX,138,820,21,10,ExpressJet Airlines Inc.,8040
46503,2013,10,21,2103,1935,2331,2147,3470,JFK,CVG,113,589,19,35,Endeavor Air Inc.,3830
46504,2013,10,21,2103,1845,2237,2035,3320,JFK,BUF,53,301,18,45,Endeavor Air Inc.,4471
46505,2013,10,21,2107,2108,2352,2328,775,JFK,MSY,191,1182,21,8,JetBlue Airways,4474
46506,2013,10,21,2110,2113,11,30,471,EWR,SFO,334,2565,21,13,United Air Lines Inc.,6695
46507,2013,10,21,2115,2124,2342,2337,4682,EWR,SDF,133,642,21,24,ExpressJet Airlines Inc.,7094
46508,2013,10,21,2119,1910,2355,2149,1729,JFK,LAS,303,2248,19,10,Delta Air Lines Inc.,1301
46509,2013,10,21,2120,2120,7,2354,1677,JFK,JAX,135,828,21,20,JetBlue Airways,7276
46510,2013,10,21,2121,2129,2321,2323,3833,EWR,CLT,92,529,21,29,ExpressJet Airlines Inc.,5412
46511,2013,10,21,2125,2127,2240,2237,4372,EWR,DCA,41,199,21,27,ExpressJet Airlines Inc.,7074
46512,2013,10,21,2126,2129,2248,2239,4509,EWR,PWM,43,284,21,29,ExpressJet Airlines Inc.,5746
46513,2013,10,21,2131,2140,2241,2255,3621,JFK,DCA,45,213,21,40,Envoy Air,2829
46514,2013,10,21,2131,2130,4,2359,97,JFK,DEN,234,1626,21,30,JetBlue Airways,3642
46515,2013,10,21,2136,2137,29,27,1371,LGA,FLL,155,1076,21,37,JetBlue Airways,3423
46516,2013,10,21,2144,2140,2258,2250,3660,LGA,BNA,120,764,21,40,Envoy Air,6524
46517,2013,10,21,2144,2145,132,140,1103,JFK,SJU,199,1598,21,45,JetBlue Airways,3027
46518,2013,10,21,2153,2156,2240,2308,523,EWR,BOS,34,200,21,56,United Air Lines Inc.,7964
46519,2013,10,21,2153,2159,2259,2327,5311,LGA,BGR,49,378,21,59,ExpressJet Airlines Inc.,4916
46520,2013,10,21,2215,2159,2326,2312,5904,EWR,BTV,47,266,21,59,ExpressJet Airlines Inc.,9698
46521,2013,10,21,2221,1900,2354,2101,4329,JFK,PIT,70,340,19,0,Endeavor Air Inc.,7093
46522,2013,10,21,2226,2159,2311,2308,3525,LGA,SYR,32,198,21,59,Endeavor Air Inc.,5051
46523,2013,10,21,2226,2229,2325,2336,1816,JFK,SYR,39,209,22,29,JetBlue Airways,9341
46524,2013,10,21,2234,2245,2336,2356,108,JFK,PWM,49,273,22,45,JetBlue Airways,5118
46525,2013,10,21,2238,2245,2337,2353,234,JFK,BTV,45,266,22,45,JetBlue Airways,7608
46526,2013,10,21,2243,2255,2355,12,2002,JFK,BUF,55,301,22,55,JetBlue Airways,1846
46527,2013,10,21,2248,2255,2334,2358,718,JFK,BOS,31,187,22,55,JetBlue Airways,1518
46528,2013,10,21,2251,2255,2357,9,486,JFK,ROC,53,264,22,55,JetBlue Airways,6999
46529,2013,10,21,2313,2159,3,2306,3842,EWR,MHT,35,209,21,59,ExpressJet Airlines Inc.,1950
46530,2013,10,21,2347,2140,534,40,185,JFK,LAX,151,2475,21,40,American Airlines Inc.,8372
46531,2013,10,21,2356,2359,351,350,745,JFK,PSE,202,1617,23,59,JetBlue Airways,6325
46532,2013,10,21,1340,1300,1518,1450,3388,LGA,CMH,151,479,13,0,Envoy Air,1612
46533,2013,10,21,1340,1900,1518,2018,2193,LGA,DCA,151,214,19,0,US Airways Inc.,2726
46534,2013,10,21,1340,1735,1518,1946,2751,LGA,CLT,151,544,17,35,Mesa Airlines Inc.,2362
46535,2013,10,22,454,500,636,648,1843,EWR,CLT,87,529,5,0,US Airways Inc.,8808
46536,2013,10,22,512,517,758,757,252,EWR,IAH,205,1400,5,17,United Air Lines Inc.,1583
46537,2013,10,22,537,545,831,855,2243,JFK,MIA,156,1089,5,45,American Airlines Inc.,7461
46538,2013,10,22,539,545,921,933,1403,JFK,SJU,198,1598,5,45,JetBlue Airways,4122
46539,2013,10,22,544,550,921,932,939,JFK,BQN,198,1576,5,50,JetBlue Airways,4932
46540,2013,10,22,545,545,852,827,1714,LGA,IAH,228,1416,5,45,United Air Lines Inc.,9992
46541,2013,10,22,546,600,656,717,5747,LGA,IAD,51,229,6,0,ExpressJet Airlines Inc.,1992
46542,2013,10,22,549,600,930,923,303,JFK,SFO,364,2586,6,0,United Air Lines Inc.,8860
46543,2013,10,22,550,600,720,711,4533,EWR,BUF,56,282,6,0,ExpressJet Airlines Inc.,3311
46544,2013,10,22,551,600,647,659,2167,LGA,DCA,43,214,6,0,US Airways Inc.,5694
46545,2013,10,22,551,600,832,829,4137,EWR,ATL,131,746,6,0,ExpressJet Airlines Inc.,3275
46546,2013,10,22,551,600,704,716,5716,JFK,IAD,51,228,6,0,ExpressJet Airlines Inc.,6813
46547,2013,10,22,553,600,738,730,279,EWR,ORD,119,719,6,0,United Air Lines Inc.,6538
46548,2013,10,22,553,600,752,758,5068,EWR,DTW,93,488,6,0,ExpressJet Airlines Inc.,7515
46549,2013,10,22,554,600,651,700,1909,LGA,PHL,37,96,6,0,US Airways Inc.,2949
46550,2013,10,22,554,600,642,701,2134,LGA,BOS,34,184,6,0,US Airways Inc.,4263
46551,2013,10,22,554,600,843,840,27,EWR,MCO,139,937,6,0,JetBlue Airways,7079
46552,2013,10,22,555,600,840,829,563,LGA,ATL,126,762,6,0,Delta Air Lines Inc.,7324
46553,2013,10,22,555,600,742,751,731,LGA,DTW,87,502,6,0,Delta Air Lines Inc.,3982
46554,2013,10,22,555,600,701,708,2180,EWR,BOS,37,200,6,0,JetBlue Airways,2690
46555,2013,10,22,556,600,858,905,1175,LGA,MIA,157,1096,6,0,American Airlines Inc.,6356
46556,2013,10,22,556,600,847,858,371,LGA,FLL,154,1076,6,0,JetBlue Airways,1981
46557,2013,10,22,557,600,855,856,601,JFK,FLL,158,1069,6,0,JetBlue Airways,6224
46558,2013,10,22,559,600,839,815,345,LGA,ATL,122,762,6,0,AirTran Airways Corporation,8336
46559,2013,10,22,601,600,717,721,1027,LGA,ORD,119,733,6,0,United Air Lines Inc.,5931
46560,2013,10,22,602,600,723,715,464,EWR,MDW,113,711,6,0,Southwest Airlines Co.,3009
46561,2013,10,22,602,610,733,745,2609,LGA,STL,135,888,6,10,Southwest Airlines Co.,4525
46562,2013,10,22,605,615,757,813,883,EWR,CLT,87,529,6,15,US Airways Inc.,4011
46563,2013,10,22,605,610,842,855,1103,LGA,DFW,201,1389,6,10,American Airlines Inc.,5985
46564,2013,10,22,607,615,742,750,3525,LGA,RDU,73,431,6,15,Envoy Air,5300
46565,2013,10,22,607,610,717,724,6177,EWR,IAD,46,212,6,10,ExpressJet Airlines Inc.,6305
46566,2013,10,22,609,615,807,811,1772,JFK,CLT,90,541,6,15,US Airways Inc.,5196
46567,2013,10,22,609,610,803,813,1919,LGA,MSP,150,1020,6,10,Delta Air Lines Inc.,1506
46568,2013,10,22,610,615,835,821,4471,EWR,CLT,96,529,6,15,ExpressJet Airlines Inc.,2204
46569,2013,10,22,612,620,723,728,4241,EWR,DCA,41,199,6,20,ExpressJet Airlines Inc.,8690
46570,2013,10,22,613,619,816,819,5503,EWR,MSP,152,1008,6,19,ExpressJet Airlines Inc.,7070
46571,2013,10,22,615,622,835,827,4150,EWR,CVG,101,569,6,22,ExpressJet Airlines Inc.,2329
46572,2013,10,22,617,620,804,810,3351,LGA,DTW,80,502,6,20,Envoy Air,6407
46573,2013,10,22,618,620,740,740,423,LGA,MDW,116,725,6,20,Southwest Airlines Co.,1512
46574,2013,10,22,619,630,825,840,2085,LGA,CLT,93,544,6,30,US Airways Inc.,3439
46575,2013,10,22,620,630,919,922,797,JFK,LAX,324,2475,6,30,United Air Lines Inc.,6238
46576,2013,10,22,620,630,921,914,1099,LGA,MCO,148,950,6,30,JetBlue Airways,6867
46577,2013,10,22,621,630,741,805,303,LGA,ORD,121,733,6,30,American Airlines Inc.,7720
46578,2013,10,22,622,625,900,850,3550,LGA,ATL,123,762,6,25,Envoy Air,7267
46579,2013,10,22,622,625,951,935,16,EWR,HOU,235,1411,6,25,Southwest Airlines Co.,4688
46580,2013,10,22,622,630,902,851,575,EWR,ATL,120,746,6,30,Delta Air Lines Inc.,6270
46581,2013,10,22,622,630,828,813,4334,EWR,CMH,81,463,6,30,ExpressJet Airlines Inc.,5449
46582,2013,10,22,626,635,835,833,2023,EWR,CLT,91,529,6,35,US Airways Inc.,3443
46583,2013,10,22,626,630,857,839,4393,EWR,IND,106,645,6,30,ExpressJet Airlines Inc.,1160
46584,2013,10,22,626,629,945,929,1205,EWR,MIA,161,1085,6,29,American Airlines Inc.,9368
46585,2013,10,22,627,630,751,753,905,JFK,ORD,121,740,6,30,JetBlue Airways,4235
46586,2013,10,22,628,630,813,808,4424,EWR,RDU,71,416,6,30,ExpressJet Airlines Inc.,1238
46587,2013,10,22,628,635,741,751,2802,JFK,BUF,58,301,6,35,JetBlue Airways,9168
46588,2013,10,22,630,630,743,742,1686,EWR,BOS,37,200,6,30,United Air Lines Inc.,3036
46589,2013,10,22,630,600,757,730,301,LGA,ORD,118,733,6,0,American Airlines Inc.,3693
46590,2013,10,22,630,630,852,838,675,JFK,MSY,183,1182,6,30,JetBlue Airways,8537
46591,2013,10,22,631,635,845,833,4535,EWR,MSP,153,1008,6,35,ExpressJet Airlines Inc.,2851
46592,2013,10,22,632,630,1003,946,1668,EWR,SFO,342,2565,6,30,United Air Lines Inc.,4485
46593,2013,10,22,632,640,908,907,211,JFK,LAS,311,2248,6,40,JetBlue Airways,8433
46594,2013,10,22,633,637,952,923,1144,EWR,MCO,148,937,6,37,United Air Lines Inc.,6888
46595,2013,10,22,635,640,818,807,4422,EWR,PIT,60,319,6,40,ExpressJet Airlines Inc.,8832
46596,2013,10,22,636,640,914,910,495,JFK,PHX,300,2153,6,40,US Airways Inc.,7079
46597,2013,10,22,638,641,835,805,4522,EWR,BNA,131,748,6,41,ExpressJet Airlines Inc.,5736
46598,2013,10,22,639,648,924,913,511,EWR,LAS,296,2227,6,48,United Air Lines Inc.,5372
46599,2013,10,22,639,640,920,905,27,JFK,ATL,123,760,6,40,Delta Air Lines Inc.,6003
46600,2013,10,22,640,645,932,938,525,JFK,TPA,155,1005,6,45,JetBlue Airways,3163
46601,2013,10,22,644,648,836,817,1149,EWR,ORD,120,719,6,48,United Air Lines Inc.,8605
46602,2013,10,22,647,700,943,1001,1879,LGA,FLL,161,1076,7,0,Delta Air Lines Inc.,2263
46603,2013,10,22,648,655,756,810,404,LGA,MKE,113,738,6,55,Southwest Airlines Co.,8870
46604,2013,10,22,648,645,818,821,3496,LGA,PIT,62,335,6,45,Endeavor Air Inc.,1740
46605,2013,10,22,649,659,846,859,3676,LGA,CLT,93,544,6,59,Envoy Air,6833
46606,2013,10,22,650,700,1000,949,683,JFK,MCO,147,944,7,0,JetBlue Airways,4315
46607,2013,10,22,651,700,933,1003,23,JFK,LAX,325,2475,7,0,JetBlue Airways,4042
46608,2013,10,22,652,655,842,840,3599,LGA,MSP,149,1020,6,55,Envoy Air,9508
46609,2013,10,22,652,700,752,809,2169,LGA,DCA,42,214,7,0,US Airways Inc.,9027
46610,2013,10,22,652,655,750,809,318,JFK,BOS,39,187,6,55,JetBlue Airways,4188
46611,2013,10,22,653,655,917,920,1263,JFK,LAS,300,2248,6,55,American Airlines Inc.,1485
46612,2013,10,22,654,700,1009,1005,482,EWR,FLL,162,1065,7,0,United Air Lines Inc.,8468
46613,2013,10,22,655,700,956,1020,821,JFK,SFO,345,2586,7,0,United Air Lines Inc.,8504
46614,2013,10,22,655,700,1001,1015,420,JFK,LAX,332,2475,7,0,Delta Air Lines Inc.,3715
46615,2013,10,22,655,705,953,953,2285,LGA,MCO,142,950,7,5,Delta Air Lines Inc.,9689
46616,2013,10,22,657,700,819,833,331,LGA,ORD,121,733,7,0,United Air Lines Inc.,1113
46617,2013,10,22,657,700,953,1015,399,JFK,LAX,330,2475,7,0,Virgin America,5973
46618,2013,10,22,657,700,1008,1025,269,JFK,SFO,341,2586,7,0,Delta Air Lines Inc.,5288
46619,2013,10,22,657,700,928,942,1547,LGA,ATL,127,762,7,0,Delta Air Lines Inc.,9621
46620,2013,10,22,659,659,926,912,4122,EWR,SDF,113,642,6,59,ExpressJet Airlines Inc.,7234
46621,2013,10,22,659,700,1049,1056,3,JFK,SJU,197,1598,7,0,JetBlue Airways,6719
46622,2013,10,22,700,720,1002,1000,261,LGA,IAH,215,1416,7,20,United Air Lines Inc.,2435
46623,2013,10,22,701,710,920,911,4155,EWR,GRR,97,605,7,10,ExpressJet Airlines Inc.,5076
46624,2013,10,22,702,659,1008,1007,1183,EWR,RSW,154,1068,6,59,United Air Lines Inc.,9159
46625,2013,10,22,702,704,1015,1025,1415,JFK,SLC,277,1990,7,4,Delta Air Lines Inc.,7694
46626,2013,10,22,703,652,1011,954,1439,EWR,LAX,324,2454,6,52,United Air Lines Inc.,2482
46627,2013,10,22,703,710,1010,1025,1345,JFK,MIA,155,1089,7,10,American Airlines Inc.,4621
46628,2013,10,22,704,705,846,845,1265,EWR,STL,132,872,7,5,Southwest Airlines Co.,2702
46629,2013,10,22,704,700,919,904,3769,EWR,CVG,104,569,7,0,Endeavor Air Inc.,4146
46630,2013,10,22,705,710,835,845,305,LGA,ORD,117,733,7,10,American Airlines Inc.,6215
46631,2013,10,22,706,700,843,825,3845,EWR,BNA,122,748,7,0,Southwest Airlines Co.,6331
46632,2013,10,22,706,710,1002,1000,2493,JFK,MCO,144,944,7,10,American Airlines Inc.,2050
46633,2013,10,22,709,655,1055,1101,315,JFK,SJU,196,1598,6,55,Delta Air Lines Inc.,3310
46634,2013,10,22,714,600,1015,851,698,EWR,TPA,154,997,6,0,United Air Lines Inc.,7327
46635,2013,10,22,717,730,1015,1041,2003,LGA,MIA,156,1096,7,30,Delta Air Lines Inc.,5920
46636,2013,10,22,718,725,948,945,3547,LGA,XNA,193,1147,7,25,Envoy Air,1232
46637,2013,10,22,719,725,1015,1015,1381,EWR,DFW,208,1372,7,25,American Airlines Inc.,8855
46638,2013,10,22,720,725,1037,1008,212,EWR,IAH,212,1400,7,25,United Air Lines Inc.,7892
46639,2013,10,22,721,725,818,839,424,EWR,BOS,38,200,7,25,United Air Lines Inc.,3763
46640,2013,10,22,725,730,1030,1055,183,EWR,SFO,342,2565,7,30,Virgin America,1434
46641,2013,10,22,725,730,903,929,831,LGA,DTW,82,502,7,30,Delta Air Lines Inc.,6000
46642,2013,10,22,725,640,930,838,4166,EWR,GSP,101,594,6,40,ExpressJet Airlines Inc.,6435
46643,2013,10,22,725,735,1038,1035,2279,LGA,MIA,169,1096,7,35,American Airlines Inc.,8011
46644,2013,10,22,726,729,955,957,1548,EWR,MSY,189,1167,7,29,United Air Lines Inc.,3029
46645,2013,10,22,726,720,1008,1030,15,EWR,SEA,319,2402,7,20,Alaska Airlines Inc.,2363
46646,2013,10,22,728,735,1010,1040,183,JFK,SEA,321,2422,7,35,Delta Air Lines Inc.,7581
46647,2013,10,22,728,729,1015,1021,461,LGA,PBI,149,1035,7,29,JetBlue Airways,7823
46648,2013,10,22,730,730,1034,1100,11,JFK,SFO,347,2586,7,30,Virgin America,7571
46649,2013,10,22,731,700,825,806,2136,LGA,BOS,36,184,7,0,US Airways Inc.,7296
46650,2013,10,22,731,700,912,838,3829,EWR,STL,141,872,7,0,ExpressJet Airlines Inc.,3493
46651,2013,10,22,733,740,906,900,3759,EWR,ORD,120,719,7,40,Envoy Air,9389
46652,2013,10,22,733,737,911,915,3821,EWR,GSO,76,445,7,37,ExpressJet Airlines Inc.,9681
46653,2013,10,22,733,740,952,945,4111,EWR,CHS,107,628,7,40,ExpressJet Airlines Inc.,8043
46654,2013,10,22,735,740,1045,1035,163,JFK,SRQ,168,1041,7,40,JetBlue Airways,1239
46655,2013,10,22,736,749,1035,1043,1717,LGA,TPA,154,1010,7,49,JetBlue Airways,9723
46656,2013,10,22,739,745,1008,1009,807,EWR,ATL,117,746,7,45,Delta Air Lines Inc.,7969
46657,2013,10,22,741,750,1047,1040,3052,JFK,TPA,162,1005,7,50,Envoy Air,5897
46658,2013,10,22,741,746,1004,1021,1289,EWR,LAS,302,2227,7,46,United Air Lines Inc.,4183
46659,2013,10,22,741,740,1052,1035,1808,LGA,HOU,237,1428,7,40,Southwest Airlines Co.,7504
46660,2013,10,22,741,705,1025,955,1107,LGA,DFW,205,1389,7,5,American Airlines Inc.,2255
46661,2013,10,22,743,748,948,945,1273,JFK,CHS,108,636,7,48,JetBlue Airways,5643
46662,2013,10,22,743,750,1031,1049,901,JFK,FLL,150,1069,7,50,JetBlue Airways,8054
46663,2013,10,22,743,730,1132,1124,1289,EWR,SJU,200,1608,7,30,JetBlue Airways,9801
46664,2013,10,22,744,745,1039,1100,59,JFK,SFO,337,2586,7,45,American Airlines Inc.,6096
46665,2013,10,22,745,749,943,946,4246,EWR,DTW,87,488,7,49,ExpressJet Airlines Inc.,4804
46666,2013,10,22,747,755,905,910,3370,JFK,DCA,49,213,7,55,Envoy Air,3099
46667,2013,10,22,747,747,1153,1139,1216,EWR,SJU,205,1608,7,47,United Air Lines Inc.,6581
46668,2013,10,22,747,756,946,951,1733,LGA,CLT,91,544,7,56,US Airways Inc.,8892
46669,2013,10,22,749,755,927,935,3363,JFK,RDU,78,427,7,55,Envoy Air,1908
46670,2013,10,22,750,757,1009,1024,245,EWR,DEN,230,1605,7,57,United Air Lines Inc.,6706
46671,2013,10,22,751,800,925,918,2171,LGA,DCA,50,214,8,0,US Airways Inc.,6613
46672,2013,10,22,751,800,944,949,3611,JFK,PIT,70,340,8,0,Endeavor Air Inc.,2787
46673,2013,10,22,751,759,1036,1049,1111,LGA,DFW,204,1389,7,59,American Airlines Inc.,1777
46674,2013,10,22,752,755,1048,1048,450,EWR,DFW,202,1372,7,55,United Air Lines Inc.,1439
46675,2013,10,22,752,800,925,933,544,LGA,ORD,116,733,8,0,United Air Lines Inc.,7384
46676,2013,10,22,752,800,1112,1110,1511,EWR,RSW,159,1068,8,0,JetBlue Airways,2205
46677,2013,10,22,753,755,917,910,909,EWR,MDW,112,711,7,55,Southwest Airlines Co.,8177
46678,2013,10,22,753,800,1046,1048,1959,JFK,MCO,145,944,8,0,Delta Air Lines Inc.,5276
46679,2013,10,22,753,805,1106,1139,3489,LGA,RSW,168,1080,8,5,Endeavor Air Inc.,6915
46680,2013,10,22,754,800,848,908,2138,LGA,BOS,36,184,8,0,US Airways Inc.,1950
46681,2013,10,22,756,759,905,906,3827,EWR,MHT,36,209,7,59,ExpressJet Airlines Inc.,2779
46682,2013,10,22,756,800,1027,1013,3538,JFK,MSP,153,1029,8,0,Endeavor Air Inc.,1356
46683,2013,10,22,756,759,933,937,885,JFK,RDU,78,427,7,59,JetBlue Airways,9476
46684,2013,10,22,757,759,1026,1030,2047,LGA,ATL,118,762,7,59,Delta Air Lines Inc.,2706
46685,2013,10,22,757,800,955,1005,3353,JFK,DTW,91,509,8,0,Endeavor Air Inc.,5412
46686,2013,10,22,757,800,1027,1026,3507,JFK,MSY,196,1182,8,0,Endeavor Air Inc.,2892
46687,2013,10,22,758,800,929,929,1492,EWR,ORD,119,719,8,0,United Air Lines Inc.,4168
46688,2013,10,22,759,805,934,1000,5242,LGA,GSO,79,461,8,5,ExpressJet Airlines Inc.,4783
46689,2013,10,22,800,805,1037,1034,2457,LGA,MSY,186,1183,8,5,Delta Air Lines Inc.,2412
46690,2013,10,22,800,759,924,934,307,LGA,ORD,121,733,7,59,American Airlines Inc.,9849
46691,2013,10,22,801,805,1108,1106,1109,LGA,TPA,161,1010,8,5,Delta Air Lines Inc.,4463
46692,2013,10,22,801,805,1105,1123,1271,JFK,FLL,162,1069,8,5,Delta Air Lines Inc.,6482
46693,2013,10,22,802,815,914,947,3317,JFK,BUF,56,301,8,15,Endeavor Air Inc.,8791
46694,2013,10,22,803,800,915,913,4866,EWR,BTV,43,266,8,0,ExpressJet Airlines Inc.,5208
46695,2013,10,22,804,810,1029,1037,346,LGA,ATL,123,762,8,10,AirTran Airways Corporation,8736
46696,2013,10,22,805,805,1035,1022,4364,EWR,MCI,171,1092,8,5,ExpressJet Airlines Inc.,5125
46697,2013,10,22,807,810,952,955,3272,LGA,CLE,74,419,8,10,Envoy Air,8310
46698,2013,10,22,809,808,1111,1058,1154,EWR,TPA,153,997,8,8,United Air Lines Inc.,4944
46699,2013,10,22,809,810,1103,1111,1167,JFK,TPA,157,1005,8,10,Delta Air Lines Inc.,4466
46700,2013,10,22,810,810,1107,1119,454,EWR,PDX,334,2434,8,10,United Air Lines Inc.,1772
46701,2013,10,22,810,805,1135,1108,2395,LGA,PBI,167,1035,8,5,Delta Air Lines Inc.,6660
46702,2013,10,22,811,655,1022,914,343,LGA,DEN,224,1620,6,55,United Air Lines Inc.,3827
46703,2013,10,22,811,810,1102,1108,857,JFK,SAN,327,2446,8,10,Delta Air Lines Inc.,9501
46704,2013,10,22,811,817,1123,1127,929,JFK,RSW,166,1074,8,17,JetBlue Airways,3327
46705,2013,10,22,812,659,1111,955,537,EWR,PBI,149,1023,6,59,United Air Lines Inc.,2915
46706,2013,10,22,813,815,1109,1105,183,JFK,MCO,153,944,8,15,JetBlue Airways,1878
46707,2013,10,22,814,815,1042,1055,1429,JFK,LAS,301,2248,8,15,Delta Air Lines Inc.,5389
46708,2013,10,22,815,815,1045,1050,914,LGA,DEN,222,1620,8,15,Delta Air Lines Inc.,3378
46709,2013,10,22,815,822,1026,1014,4691,EWR,DAY,92,533,8,22,ExpressJet Airlines Inc.,9359
46710,2013,10,22,815,820,1110,1052,677,JFK,JAX,132,828,8,20,JetBlue Airways,4480
